nodes,run,operation,attempt,latency_ms
3,1,get,37,3.578
3,1,get,38,2.997
3,1,get,39,2.466
3,1,get,40,2.818
3,1,get,41,2.436
3,1,get,42,2.914
3,1,get,43,2.670
3,1,get,44,2.935
3,1,get,45,2.778
3,1,get,46,2.496
3,1,get,47,2.853
3,1,get,48,3.266
3,1,get,49,2.575
3,2,put,0,11.407
3,2,put,1,8.519
3,2,put,2,9.680
3,2,put,3,9.188
3,2,put,4,10.822
3,2,put,5,9.189
3,2,put,6,9.051
3,2,put,7,9.018
3,2,put,8,9.380
3,2,put,9,9.610
3,2,put,10,8.455
3,2,put,11,7.865
3,2,put,12,9.711
3,2,put,13,9.671
3,2,put,14,9.262
3,2,put,15,8.816
3,2,put,16,8.483
3,2,put,17,13.069
3,2,put,18,9.485
3,2,put,19,9.320
3,2,put,20,8.359
3,2,put,21,9.423
3,2,put,22,10.443
3,2,put,23,8.957
3,2,put,24,9.197
3,2,put,25,9.153
3,2,put,26,8.433
3,2,put,27,10.133
3,2,put,28,8.964
3,2,put,29,10.300
3,2,put,30,9.601
3,2,put,31,8.241
3,2,put,32,8.574
3,2,put,33,8.339
3,2,put,34,8.468
3,2,put,35,9.935
3,2,put,36,8.887
3,2,put,37,8.975
3,2,put,38,8.148
3,2,put,39,8.720
3,2,put,40,9.575
3,2,put,41,9.166
3,2,put,42,8.840
3,2,put,43,10.015
3,2,put,44,9.494
3,2,put,45,9.241
3,2,put,46,9.146
3,2,put,47,8.974
3,2,put,48,8.704
3,2,put,49,8.841
3,2,get,0,3.637
3,2,get,1,3.584
3,2,get,2,3.333
3,2,get,3,3.222
3,2,get,4,3.217
3,2,get,5,3.887
3,2,get,6,2.620
3,2,get,7,3.111
3,2,get,8,7.921
3,2,get,9,3.620
3,2,get,10,3.432
3,2,get,11,3.094
3,2,get,12,3.485
3,2,get,13,2.766
3,2,get,14,3.380
3,2,get,15,2.672
3,2,get,16,2.846
3,2,get,17,2.949
3,2,get,18,3.063
3,2,get,19,2.327
3,2,get,20,3.010
3,2,get,21,2.747
3,2,get,22,2.832
3,2,get,23,2.901
3,2,get,24,3.368
3,2,get,25,2.730
3,2,get,26,2.592
3,2,get,27,3.162
3,2,get,28,4.197
3,2,get,29,2.751
3,2,get,30,2.842
3,2,get,31,2.689
3,2,get,32,3.363
3,2,get,33,2.883
3,2,get,34,3.212
3,2,get,35,2.504
3,2,get,36,3.182
3,2,get,37,2.778
3,2,get,38,2.736
3,2,get,39,2.795
3,2,get,40,3.243
3,2,get,41,2.919
3,2,get,42,3.957
3,2,get,43,3.031
3,2,get,44,3.189
3,2,get,45,3.152
3,2,get,46,2.684
3,2,get,47,3.189
3,2,get,48,2.971
3,2,get,49,2.937
3,3,put,0,9.724
3,3,put,1,9.032
3,3,put,2,8.761
3,3,put,3,9.618
3,3,put,4,8.980
3,3,put,5,9.172
3,3,put,6,11.895
3,3,put,7,9.516
3,3,put,8,8.276
3,3,put,9,9.351
3,3,put,10,9.883
3,3,put,11,8.253
3,3,put,12,8.864
3,3,put,13,13.683
3,3,put,14,9.245
3,3,put,15,9.342
3,3,put,16,8.617
3,3,put,17,10.001
3,3,put,18,9.737
3,3,put,19,14.944
3,3,put,20,9.740
3,3,put,21,8.674
3,3,put,22,10.110
3,3,put,23,9.200
3,3,put,24,8.627
3,3,put,25,8.985
3,3,put,26,9.421
3,3,put,27,16.963
3,3,put,28,32.345
3,3,put,29,13.363
3,3,put,30,9.363
3,3,put,31,8.789
3,3,put,32,9.869
3,3,put,33,9.721
3,3,put,34,9.099
3,3,put,35,8.458
3,3,put,36,9.487
3,3,put,37,9.763
3,3,put,38,9.264
3,3,put,39,9.057
3,3,put,40,10.357
3,3,put,41,9.732
3,3,put,42,9.720
3,3,put,43,7.881
3,3,put,44,9.364
3,3,put,45,9.433
3,3,put,46,8.724
3,3,put,47,10.372
3,3,put,48,9.189
3,3,put,49,10.348
3,3,get,0,3.017
3,3,get,1,3.224
3,3,get,2,2.621
3,3,get,3,3.435
3,3,get,4,2.827
3,3,get,5,2.614
3,3,get,6,2.706
3,3,get,7,3.124
3,3,get,8,2.949
3,3,get,9,3.374
3,3,get,10,2.683
3,3,get,11,3.682
3,3,get,12,3.035
3,3,get,13,2.827
3,3,get,14,3.485
3,3,get,15,4.605
3,3,get,16,2.959
3,3,get,17,2.881
3,3,get,18,3.280
3,3,get,19,2.938
