nodes,run,operation,attempt,latency_ms
9,2,put,21,8.392
9,2,put,22,9.771
9,2,put,23,8.344
9,2,put,24,8.453
9,2,put,25,8.688
9,2,put,26,7.782
9,2,put,27,9.160
9,2,put,28,9.115
9,2,put,29,8.835
9,2,put,30,7.825
9,2,put,31,9.055
9,2,put,32,8.569
9,2,put,33,10.454
9,2,put,34,8.312
9,2,put,35,7.682
9,2,put,36,9.320
9,2,put,37,10.286
9,2,put,38,8.984
9,2,put,39,9.177
9,2,put,40,9.513
9,2,put,41,8.251
9,2,put,42,8.699
9,2,put,43,13.176
9,2,put,44,10.736
9,2,put,45,9.361
9,2,put,46,8.717
9,2,put,47,8.700
9,2,put,48,9.447
9,2,put,49,8.668
9,2,get,0,3.004
9,2,get,1,2.853
9,2,get,2,3.186
9,2,get,3,3.471
9,2,get,4,3.521
9,2,get,5,3.077
9,2,get,6,2.912
9,2,get,7,2.905
9,2,get,8,2.907
9,2,get,9,2.507
9,2,get,10,2.770
9,2,get,11,2.803
9,2,get,12,3.132
9,2,get,13,2.532
9,2,get,14,2.947
9,2,get,15,2.567
9,2,get,16,2.440
9,2,get,17,2.760
9,2,get,18,2.710
9,2,get,19,2.753
9,2,get,20,2.827
9,2,get,21,2.862
9,2,get,22,3.692
9,2,get,23,2.837
9,2,get,24,2.761
9,2,get,25,2.955
9,2,get,26,3.013
9,2,get,27,2.831
9,2,get,28,2.787
9,2,get,29,3.002
9,2,get,30,3.512
9,2,get,31,3.575
9,2,get,32,3.405
9,2,get,33,2.710
9,2,get,34,2.870
9,2,get,35,2.560
9,2,get,36,2.749
9,2,get,37,2.835
9,2,get,38,2.444
9,2,get,39,2.717
9,2,get,40,2.560
9,2,get,41,3.017
9,2,get,42,2.588
9,2,get,43,3.465
9,2,get,44,2.422
9,2,get,45,2.807
9,2,get,46,2.475
9,2,get,47,3.296
9,2,get,48,4.105
9,2,get,49,3.226
9,3,put,0,8.648
9,3,put,1,8.534
9,3,put,2,8.553
9,3,put,3,8.377
9,3,put,4,8.392
9,3,put,5,8.345
9,3,put,6,7.952
9,3,put,7,9.104
9,3,put,8,8.711
9,3,put,9,8.657
9,3,put,10,8.367
9,3,put,11,9.287
9,3,put,12,8.731
9,3,put,13,9.557
9,3,put,14,8.661
9,3,put,15,10.219
9,3,put,16,8.927
9,3,put,17,9.432
9,3,put,18,8.181
9,3,put,19,8.729
9,3,put,20,8.265
9,3,put,21,13.149
9,3,put,22,7.887
9,3,put,23,9.262
9,3,put,24,8.479
9,3,put,25,8.848
9,3,put,26,15.158
9,3,put,27,8.853
9,3,put,28,8.551
9,3,put,29,8.396
9,3,put,30,9.813
9,3,put,31,10.778
9,3,put,32,9.258
9,3,put,33,8.607
9,3,put,34,9.622
9,3,put,35,8.715
9,3,put,36,14.768
9,3,put,37,13.595
9,3,put,38,8.755
9,3,put,39,8.877
9,3,put,40,9.719
9,3,put,41,9.326
9,3,put,42,9.685
9,3,put,43,8.379
9,3,put,44,9.486
9,3,put,45,8.864
9,3,put,46,10.282
9,3,put,47,9.674
9,3,put,48,8.877
9,3,put,49,9.212
9,3,get,0,3.528
9,3,get,1,2.972
9,3,get,2,3.530
9,3,get,3,2.664
9,3,get,4,3.690
9,3,get,5,3.013
9,3,get,6,2.566
9,3,get,7,2.268
9,3,get,8,3.301
9,3,get,9,3.195
9,3,get,10,2.996
9,3,get,11,2.810
9,3,get,12,2.452
9,3,get,13,2.932
9,3,get,14,2.910
9,3,get,15,2.840
9,3,get,16,2.661
9,3,get,17,2.035
9,3,get,18,3.315
9,3,get,19,2.735
9,3,get,20,3.256
9,3,get,21,4.161
9,3,get,22,2.802
9,3,get,23,2.393
9,3,get,24,3.825
9,3,get,25,2.738
9,3,get,26,3.045
9,3,get,27,2.631
9,3,get,28,2.627
9,3,get,29,2.638
9,3,get,30,2.572
9,3,get,31,2.134
9,3,get,32,2.674
9,3,get,33,2.782
9,3,get,34,3.104
9,3,get,35,2.717
9,3,get,36,2.383
9,3,get,37,3.009
9,3,get,38,2.804
9,3,get,39,3.666
9,3,get,40,3.592
9,3,get,41,2.983
9,3,get,42,2.552
9,3,get,43,3.554
9,3,get,44,2.615
9,3,get,45,2.787
9,3,get,46,3.048
9,3,get,47,2.625
9,3,get,48,3.573
9,3,get,49,2.816
9,4,put,0,8.197
9,4,put,1,14.167
9,4,put,2,8.152
9,4,put,3,9.069
9,4,put,4,8.446
9,4,put,5,9.684
9,4,put,6,15.237
9,4,put,7,8.999
9,4,put,8,8.961
9,4,put,9,9.108
9,4,put,10,9.526
9,4,put,11,10.052
9,4,put,12,9.564
9,4,put,13,9.621
9,4,put,14,9.571
9,4,put,15,9.325
9,4,put,16,10.167
9,4,put,17,8.544
9,4,put,18,8.251
9,4,put,19,9.138
9,4,put,20,9.282
9,4,put,21,8.220
9,4,put,22,8.332
9,4,put,23,8.465
9,4,put,24,9.583
9,4,put,25,10.174
9,4,put,26,9.003
9,4,put,27,9.670
9,4,put,28,13.459
9,4,put,29,14.974
9,4,put,30,8.292
9,4,put,31,15.086
9,4,put,32,9.976
9,4,put,33,9.525
9,4,put,34,8.637
9,4,put,35,11.157
9,4,put,36,11.292
9,4,put,37,9.964
9,4,put,38,8.872
9,4,put,39,13.826
9,4,put,40,13.993
9,4,put,41,10.458
9,4,put,42,9.516
9,4,put,43,13.980
9,4,put,44,9.574
9,4,put,45,8.923
9,4,put,46,8.365
9,4,put,47,8.656
9,4,put,48,9.649
9,4,put,49,10.993
9,4,get,0,3.553
9,4,get,1,3.535
9,4,get,2,3.468
9,4,get,3,2.943
9,4,get,4,3.330
9,4,get,5,2.746
9,4,get,6,3.163
9,4,get,7,2.840
9,4,get,8,2.769
9,4,get,9,3.062
9,4,get,10,3.390
9,4,get,11,2.700
9,4,get,12,2.490
9,4,get,13,2.651
9,4,get,14,6.405
9,4,get,15,3.933
9,4,get,16,3.081
9,4,get,17,4.021
9,4,get,18,2.867
9,4,get,19,3.205
9,4,get,20,3.226
9,4,get,21,3.006
9,4,get,22,2.260
9,4,get,23,2.705
9,4,get,24,2.388
9,4,get,25,2.457
9,4,get,26,2.162
9,4,get,27,2.375
9,4,get,28,2.749
9,4,get,29,2.478
9,4,get,30,2.961
9,4,get,31,2.519
9,4,get,32,2.194
9,4,get,33,12.580
9,4,get,34,2.468
9,4,get,35,2.798
9,4,get,36,2.929
9,4,get,37,3.428
9,4,get,38,2.971
9,4,get,39,4.385
9,4,get,40,2.445
9,4,get,41,3.563
9,4,get,42,4.137
9,4,get,43,4.334
9,4,get,44,4.069
9,4,get,45,5.786
9,4,get,46,4.678
9,4,get,47,3.923
9,4,get,48,8.576
9,4,get,49,3.247
