nodes,run,operation,attempt,latency_ms
3,3,get,15,20.243
3,3,get,16,22.490
3,3,get,17,21.603
3,3,get,18,20.233
3,3,get,19,20.301
3,3,get,20,27.038
3,3,get,21,22.482
3,3,get,22,21.000
3,3,get,23,21.695
3,3,get,24,20.915
3,3,get,25,21.874
3,3,get,26,19.725
3,3,get,27,21.811
3,3,get,28,22.192
3,3,get,29,21.972
3,3,get,31,21.519
3,3,get,33,23.302
3,3,get,35,20.021
3,3,get,36,21.056
3,3,get,37,23.572
3,3,get,38,22.225
3,3,get,39,19.357
3,3,get,40,19.960
3,3,get,41,20.272
3,3,get,42,19.812
3,3,get,43,23.623
3,3,get,44,23.102
3,3,get,45,20.434
3,3,get,46,21.084
3,3,get,47,20.419
3,3,get,48,19.210
3,3,get,49,19.565
3,4,put,0,24.870
3,4,put,1,27.165
3,4,put,2,28.001
3,4,put,3,29.637
3,4,put,4,26.143
3,4,put,5,26.194
3,4,put,6,29.582
3,4,put,7,26.290
3,4,put,8,24.569
3,4,put,9,23.787
3,4,put,10,27.648
3,4,put,11,25.476
3,4,put,12,25.335
3,4,put,13,26.513
3,4,put,14,28.316
3,4,put,15,28.203
3,4,put,16,25.865
3,4,put,17,26.147
3,4,put,18,28.787
3,4,put,19,26.229
3,4,put,20,28.043
3,4,put,21,30.443
3,4,put,22,31.220
3,4,put,23,30.450
3,4,put,24,25.531
3,4,put,25,27.919
3,4,put,26,28.488
3,4,put,27,26.526
3,4,put,28,27.646
3,4,put,29,26.110
3,4,put,30,25.817
3,4,put,31,25.181
3,4,put,32,26.979
3,4,put,33,27.603
3,4,put,34,27.741
3,4,put,35,25.165
3,4,put,36,27.213
3,4,put,37,26.441
3,4,put,38,27.041
3,4,put,39,29.892
3,4,put,40,31.821
3,4,put,41,28.437
3,4,put,42,26.693
3,4,put,43,26.149
3,4,put,44,26.497
3,4,put,45,24.349
3,4,put,46,25.017
3,4,put,47,24.936
3,4,put,48,24.588
3,4,put,49,24.309
3,4,get,0,20.861
3,4,get,1,19.232
3,4,get,2,18.623
3,4,get,3,18.289
3,4,get,4,19.887
3,4,get,5,17.185
3,4,get,6,22.738
3,4,get,7,18.923
3,4,get,8,16.060
3,4,get,9,18.225
3,4,get,10,20.797
3,4,get,11,20.336
3,4,get,12,23.150
3,4,get,13,20.700
3,4,get,14,20.144
3,4,get,15,19.308
3,4,get,16,21.575
3,4,get,17,26.586
3,4,get,18,18.465
3,4,get,19,21.242
3,4,get,20,20.988
3,4,get,21,22.799
3,4,get,22,18.346
3,4,get,23,24.485
3,4,get,24,17.953
3,4,get,25,21.511
3,4,get,26,21.081
3,4,get,27,20.401
3,4,get,28,20.184
3,4,get,29,18.268
3,4,get,30,18.485
3,4,get,31,19.574
3,4,get,32,23.773
3,4,get,33,19.084
3,4,get,34,18.626
3,4,get,35,20.519
3,4,get,36,18.496
3,4,get,37,22.982
3,4,get,38,21.487
3,4,get,39,20.101
3,4,get,40,19.611
3,4,get,41,22.513
3,4,get,42,22.276
3,4,get,43,19.504
3,4,get,44,21.758
3,4,get,45,19.270
3,4,get,46,18.534
3,4,get,47,20.744
3,4,get,48,18.840
3,4,get,49,18.290
