nodes,run,operation,attempt,latency_ms
20,1,get,43,2.750
20,1,get,44,2.977
20,1,get,45,2.497
20,1,get,46,2.852
20,1,get,47,2.761
20,1,get,48,2.755
20,1,get,49,2.493
20,2,put,0,14.206
20,2,put,1,16.380
20,2,put,2,14.694
20,2,put,3,14.762
20,2,put,4,13.085
20,2,put,5,30.970
20,2,put,6,15.118
20,2,put,7,20.499
20,2,put,8,14.461
20,2,put,9,13.759
20,2,put,10,16.163
20,2,put,11,14.865
20,2,put,12,11.937
20,2,put,13,14.707
20,2,put,14,18.388
20,2,put,15,14.415
20,2,put,16,10.311
20,2,put,17,18.212
20,2,put,18,12.389
20,2,put,19,13.293
20,2,put,20,17.643
20,2,put,21,12.463
20,2,put,22,14.255
20,2,put,23,13.645
20,2,put,24,14.626
20,2,put,25,11.459
20,2,put,26,10.061
20,2,put,27,16.924
20,2,put,28,15.706
20,2,put,29,14.574
20,2,put,30,13.857
20,2,put,31,19.395
20,2,put,32,18.678
20,2,put,33,13.107
20,2,put,34,18.608
20,2,put,35,13.797
20,2,put,36,13.645
20,2,put,37,19.318
20,2,put,38,11.937
20,2,put,39,14.338
20,2,put,40,13.392
20,2,put,41,17.095
20,2,put,42,13.274
20,2,put,43,13.778
20,2,put,44,13.460
20,2,put,45,16.578
20,2,put,46,14.769
20,2,put,47,14.286
20,2,put,48,15.274
20,2,put,49,15.201
20,2,get,0,3.100
20,2,get,1,2.829
20,2,get,2,2.635
20,2,get,3,2.746
20,2,get,4,2.264
20,2,get,5,2.571
20,2,get,6,8.345
20,2,get,7,3.223
20,2,get,8,2.872
20,2,get,9,2.386
20,2,get,10,3.186
20,2,get,11,2.721
20,2,get,12,2.616
20,2,get,13,4.474
20,2,get,14,2.573
20,2,get,15,3.576
20,2,get,16,2.642
20,2,get,17,2.843
20,2,get,18,2.831
20,2,get,19,2.595
20,2,get,20,2.996
20,2,get,21,6.091
20,2,get,22,2.289
20,2,get,23,2.824
20,2,get,24,2.518
20,2,get,25,2.594
20,2,get,26,2.593
20,2,get,27,3.404
20,2,get,28,4.382
20,2,get,29,2.609
20,2,get,30,3.380
20,2,get,31,2.367
20,2,get,32,2.732
20,2,get,33,2.860
20,2,get,34,2.874
20,2,get,35,2.682
20,2,get,36,3.158
20,2,get,37,8.844
20,2,get,38,2.667
20,2,get,39,3.156
20,2,get,40,2.781
20,2,get,41,2.485
20,2,get,42,2.772
20,2,get,43,3.005
20,2,get,44,2.557
20,2,get,45,2.342
20,2,get,46,2.965
20,2,get,47,2.470
20,2,get,48,2.949
20,2,get,49,2.572
20,3,put,0,14.017
20,3,put,1,15.636
20,3,put,2,16.711
20,3,put,3,15.647
20,3,put,4,18.813
20,3,put,5,14.332
20,3,put,6,17.501
20,3,put,7,14.991
20,3,put,8,15.872
20,3,put,9,16.443
20,3,put,10,15.667
20,3,put,11,14.150
20,3,put,12,17.885
20,3,put,13,14.572
20,3,put,14,13.543
20,3,put,15,18.799
20,3,put,16,14.485
20,3,put,17,13.888
20,3,put,18,18.978
20,3,put,19,13.684
20,3,put,20,14.359
20,3,put,21,15.705
20,3,put,22,14.893
20,3,put,23,14.470
20,3,put,24,13.280
20,3,put,25,15.134
20,3,put,26,15.129
20,3,put,27,14.185
20,3,put,28,18.545
20,3,put,29,13.427
20,3,put,30,18.721
20,3,put,31,15.041
20,3,put,32,16.359
20,3,put,33,18.869
20,3,put,34,29.894
20,3,put,35,14.786
20,3,put,36,21.312
20,3,put,37,14.636
20,3,put,38,13.440
20,3,put,39,19.361
20,3,put,40,14.872
20,3,put,41,13.460
20,3,put,42,16.533
20,3,put,43,15.758
20,3,put,44,14.464
20,3,put,45,15.339
20,3,put,46,17.784
20,3,put,47,14.572
20,3,put,48,18.997
20,3,put,49,18.095
20,3,get,0,3.353
20,3,get,1,2.717
20,3,get,2,2.775
20,3,get,3,2.749
20,3,get,4,2.814
20,3,get,5,2.584
20,3,get,6,2.803
20,3,get,7,2.504
20,3,get,8,2.457
20,3,get,9,3.043
20,3,get,10,3.600
20,3,get,11,7.024
20,3,get,12,4.165
20,3,get,13,2.987
20,3,get,14,3.369
20,3,get,15,2.580
20,3,get,16,3.731
20,3,get,17,3.367
20,3,get,18,3.951
20,3,get,19,2.849
20,3,get,20,2.596
20,3,get,21,7.421
20,3,get,22,3.320
20,3,get,23,3.715
20,3,get,24,5.736
20,3,get,25,4.964
20,3,get,26,3.093
20,3,get,27,3.071
20,3,get,28,2.875
20,3,get,29,3.212
20,3,get,30,2.535
20,3,get,31,3.491
20,3,get,32,2.838
20,3,get,33,2.580
20,3,get,34,2.668
20,3,get,35,2.739
20,3,get,36,2.594
20,3,get,37,2.685
20,3,get,38,2.511
20,3,get,39,7.958
20,3,get,40,3.435
20,3,get,41,2.721
20,3,get,42,3.587
20,3,get,43,3.497
20,3,get,44,3.017
20,3,get,45,4.156
20,3,get,46,3.364
20,3,get,47,4.137
20,3,get,48,4.779
20,3,get,49,3.412
20,4,put,0,16.140
20,4,put,1,19.576
20,4,put,2,21.772
20,4,put,3,14.735
20,4,put,4,16.664
20,4,put,5,17.378
20,4,put,6,15.536
20,4,put,7,20.217
20,4,put,8,18.800
20,4,put,9,19.188
20,4,put,10,34.150
20,4,put,11,19.921
20,4,put,12,19.744
20,4,put,13,13.168
20,4,put,14,15.296
20,4,put,15,19.115
20,4,put,16,15.072
20,4,put,17,15.981
20,4,put,18,18.970
20,4,put,19,14.464
20,4,put,20,16.267
20,4,put,21,16.020
20,4,put,22,18.066
20,4,put,23,14.514
20,4,put,24,19.153
20,4,put,25,19.361
20,4,put,26,14.629
20,4,put,27,22.106
20,4,put,28,19.817
20,4,put,29,15.870
20,4,put,30,17.948
20,4,put,31,16.412
20,4,put,32,19.289
20,4,put,33,16.492
20,4,put,34,15.261
20,4,put,35,20.179
20,4,put,36,19.121
20,4,put,37,19.481
20,4,put,38,23.864
20,4,put,39,23.065
20,4,put,40,19.265
20,4,put,41,19.064
20,4,put,42,14.519
20,4,put,43,18.501
20,4,put,44,17.663
20,4,put,45,19.624
20,4,put,46,20.177
20,4,put,47,25.268
20,4,put,48,20.005
20,4,put,49,14.304
20,4,get,0,4.637
20,4,get,1,3.667
20,4,get,2,2.214
20,4,get,3,2.589
20,4,get,4,2.333
20,4,get,5,7.404
20,4,get,6,3.352
20,4,get,7,2.597
20,4,get,8,2.891
20,4,get,9,2.880
20,4,get,10,2.876
20,4,get,11,3.013
20,4,get,12,2.792
20,4,get,13,2.906
20,4,get,14,2.825
20,4,get,15,2.585
20,4,get,16,2.888
20,4,get,17,2.608
20,4,get,18,2.359
20,4,get,19,2.965
20,4,get,20,2.395
20,4,get,21,5.479
20,4,get,22,4.132
20,4,get,23,2.871
20,4,get,24,2.419
20,4,get,25,2.137
20,4,get,26,2.429
20,4,get,27,2.130
20,4,get,28,2.844
20,4,get,29,3.029
20,4,get,30,2.626
20,4,get,31,2.807
20,4,get,32,3.163
20,4,get,33,2.812
20,4,get,34,3.243
20,4,get,35,3.385
20,4,get,36,2.303
20,4,get,37,2.731
20,4,get,38,5.433
20,4,get,39,3.874
20,4,get,40,2.869
20,4,get,41,5.239
20,4,get,42,2.994
20,4,get,43,2.931
20,4,get,44,2.599
20,4,get,45,3.165
20,4,get,46,2.715
20,4,get,47,3.557
20,4,get,48,2.943
20,4,get,49,3.058
