nodes,run,operation,attempt,latency_ms
5,4,get,6,19.134
5,4,get,7,17.026
5,4,get,8,19.355
5,4,get,9,20.150
5,4,get,10,17.411
5,4,get,11,18.008
5,4,get,12,19.876
5,4,get,13,17.757
5,4,get,14,18.523
5,4,get,15,18.772
5,4,get,16,17.141
5,4,get,17,20.350
5,4,get,18,18.694
5,4,get,19,17.030
5,4,get,20,19.095
5,4,get,21,19.695
5,4,get,22,21.564
5,4,get,23,20.037
5,4,get,24,20.023
5,4,get,25,19.494
5,4,get,26,19.440
5,4,get,27,19.688
5,4,get,28,18.087
5,4,get,29,19.097
5,4,get,30,18.805
5,4,get,31,21.026
5,4,get,32,19.077
5,4,get,33,17.978
5,4,get,34,17.526
5,4,get,35,17.500
5,4,get,36,19.699
5,4,get,37,16.606
5,4,get,38,17.932
5,4,get,39,15.988
5,4,get,40,17.732
5,4,get,41,16.114
5,4,get,42,19.330
5,4,get,43,17.900
5,4,get,44,17.349
5,4,get,45,19.140
5,4,get,46,19.642
5,4,get,47,16.293
5,4,get,48,19.005
5,4,get,49,21.731
